CustomerID,Age,TenureMonths,MonthlyFee,TotalSpent,PlanType,Region,PaymentMethod,DeviceCount,StreamingHours,SupportTickets,AutoPay,FamilyPlan,Churn
SP-002095,27,44,17.22,806.57,Basic,East,Debit Card,4,24.0,1,No,Yes,No
SP-002096,62,3,14.08,16.98,Standard,North,PayPal,5,25.4,0,Yes,No,Yes
SP-002097,71,64,5.58,340.68,Standard,West,PayPal,2,23.5,0,No,No,Yes
SP-002098,67,0,9.12,71.84,Premium,East,Mobile Wallet,5,14.8,0,Yes,Yes,No
SP-002099,60,68,15.25,1074.06,Basic,West,Bank Transfer,2,41.9,0,No,Yes,No
SP-002100,32,52,13.07,604.86,Standard,East,Debit Card,5,10.0,2,No,Yes,No
SP-002101,70,71,4.99,288.33,Basic,South,PayPal,4,24.9,1,Yes,No,No
SP-002102,56,68,17.96,1114.27,Standard,East,PayPal,2,5.0,1,Yes,Yes,No
SP-002103,27,22,13.54,454.07,Basic,West,Credit Card,2,44.4,1,Yes,No,No
SP-002104,25,54,9.71,472.58,Standard,North,Debit Card,3,24.2,0,Yes,Yes,No
SP-002105,67,15,16.97,324.74,Standard,West,PayPal,3,6.1,1,No,Yes,No
SP-002106,33,33,10.28,307.3,Standard,East,PayPal,2,54.3,3,Yes,No,No
SP-002107,61,17,10.24,109.29,Standard,North,Credit Card,2,20.4,0,Yes,No,No
SP-002108,25,34,14.42,491.57,Basic,West,Credit Card,5,7.4,1,Yes,Yes,No
SP-002109,33,62,20.11,1227.22,Basic,North,Credit Card,4,69.0,0,Yes,Yes,No
SP-002110,34,31,19.48,651.99,Basic,East,Debit Card,1,18.0,3,No,No,No
SP-002111,34,6,14.43,135.44,Premium,North,Mobile Wallet,4,11.6,0,No,No,No
SP-002112,56,23,14.84,305.91,Premium,North,Mobile Wallet,1,25.8,1,No,No,No
SP-002113,70,56,16.16,818.56,Basic,East,Credit Card,3,8.3,0,Yes,No,No
SP-002114,69,37,7.96,222.69,Basic,East,Credit Card,1,14.8,0,No,No,No
SP-002115,60,40,15.57,485.85,Basic,East,PayPal,4,50.2,1,Yes,No,No
SP-002116,29,31,10.05,295.08,Standard,South,PayPal,1,18.3,0,Yes,Yes,Yes
SP-002117,72,21,14.26,298.75,Basic,West,Debit Card,2,29.7,0,Yes,Yes,No
SP-002118,48,43,12.08,450.87,Basic,North,Credit Card,1,51.7,0,No,No,No
SP-002119,49,45,14.99,598.73,Basic,West,Credit Card,1,17.9,1,No,No,No
SP-002120,57,64,13.46,860.47,Basic,South,PayPal,1,11.2,0,No,Yes,No
SP-002121,61,44,4.99,181.64,Basic,East,PayPal,3,33.6,0,Yes,No,No
SP-002122,72,71,13.71,960.63,Basic,West,Credit Card,5,7.2,0,Yes,No,No
SP-002123,51,59,15.56,896.01,Standard,South,Mobile Wallet,2,10.2,0,Yes,No,No
SP-002124,52,5,14.77,88.77,Standard,South,PayPal,4,5.9,1,No,No,No
SP-002125,60,28,12.58,318.32,Basic,West,Mobile Wallet,3,49.3,0,No,No,Yes
SP-002126,32,27,19.56,498.8,Standard,West,Debit Card,2,22.9,0,Yes,No,No
SP-002127,35,0,14.24,0.0,Standard,North,Debit Card,1,34.5,2,Yes,No,No
SP-002128,53,13,14.74,188.6,Standard,East,Mobile Wallet,4,10.8,1,Yes,No,No
SP-002129,21,54,17.17,932.5,Premium,South,Bank Transfer,1,28.9,2,Yes,No,No
SP-002130,36,25,14.44,350.34,Basic,East,Bank Transfer,3,29.6,1,No,No,No
SP-002131,58,10,9.4,208.71,Premium,South,PayPal,1,68.7,0,No,No,No
SP-002132,73,20,4.99,109.57,Standard,North,Debit Card,4,32.5,1,Yes,No,No
SP-002133,47,19,11.08,201.13,Standard,West,Credit Card,5,39.2,0,No,Yes,No
SP-002134,40,12,16.03,222.31,Basic,East,Credit Card,2,24.2,0,No,No,No
SP-002135,43,7,11.58,207.83,Basic,South,Mobile Wallet,2,1.3,0,Yes,No,No
SP-002136,57,55,16.19,905.61,Basic,North,Credit Card,3,27.2,0,Yes,No,Yes
SP-002137,49,59,13.58,667.81,Premium,North,PayPal,3,19.2,1,Yes,No,No
SP-002138,19,35,18.14,660.82,Standard,South,Mobile Wallet,2,18.5,1,No,No,No
SP-002139,48,44,11.81,466.89,Basic,East,Bank Transfer,2,15.3,1,Yes,Yes,No
SP-002140,40,66,14.86,865.41,Standard,South,Mobile Wallet,1,18.5,2,Yes,No,No
SP-002141,57,60,15.01,1002.45,Basic,East,Debit Card,2,13.1,0,Yes,Yes,Yes
SP-002142,67,2,19.0,126.89,Basic,South,Debit Card,3,36.7,1,No,Yes,No
SP-002143,72,68,6.16,364.57,Standard,North,Bank Transfer,4,9.4,1,Yes,Yes,No
SP-002144,52,4,11.16,0.0,Standard,East,Credit Card,4,63.0,0,No,No,No
SP-002145,38,1,16.38,25.99,Standard,North,Credit Card,3,34.6,0,Yes,Yes,No
SP-002146,43,29,19.17,502.82,Standard,North,Bank Transfer,4,43.3,1,No,No,No
SP-002147,28,53,13.95,731.25,Standard,North,PayPal,3,10.0,1,Yes,No,No
SP-002148,71,5,11.82,16.31,Premium,South,Debit Card,2,14.5,2,Yes,No,No
SP-002149,66,21,16.02,312.4,Basic,East,Credit Card,2,23.6,1,No,No,No
SP-002150,66,18,16.46,212.02,Standard,West,Debit Card,3,21.9,0,Yes,No,Yes
SP-002151,36,28,11.55,373.01,Standard,North,Mobile Wallet,2,34.7,1,Yes,Yes,No
SP-002152,36,70,14.31,1073.93,Basic,North,PayPal,4,22.0,0,No,No,Yes
SP-002153,66,23,17.71,401.32,Basic,North,Debit Card,1,65.2,2,Yes,No,No
SP-002154,49,15,20.55,306.08,Basic,South,Debit Card,1,10.2,1,Yes,No,Yes
SP-002155,58,8,15.96,165.43,Basic,North,Mobile Wallet,3,8.5,0,No,Yes,No
SP-002156,45,14,13.17,184.49,Standard,South,Mobile Wallet,1,13.9,1,No,No,No
SP-002157,43,9,12.77,218.7,Basic,West,Debit Card,1,18.5,1,Yes,No,Yes
SP-002158,54,41,15.22,545.04,Standard,South,PayPal,2,45.9,2,Yes,No,No
SP-002159,64,30,12.53,427.56,Basic,East,Credit Card,1,28.4,1,Yes,Yes,No
SP-002160,37,35,13.75,474.4,Basic,East,Debit Card,2,1.7,0,Yes,No,Yes
SP-002161,64,59,8.76,449.57,Basic,North,Credit Card,3,2.0,0,Yes,Yes,No
SP-002162,31,41,18.18,880.21,Basic,North,Debit Card,2,19.9,1,Yes,No,No
SP-002163,40,11,8.43,235.84,Premium,South,Debit Card,5,15.8,0,No,Yes,Yes
SP-002164,70,27,11.26,291.55,Basic,South,Credit Card,1,20.3,0,Yes,No,Yes
SP-002165,72,22,13.38,321.04,Basic,North,Credit Card,4,18.6,0,Yes,No,No
SP-002166,70,59,20.95,1207.78,Basic,East,Credit Card,3,59.1,1,No,No,No
SP-002167,36,22,11.3,229.98,Basic,South,Credit Card,4,41.4,1,No,No,Yes
SP-002168,66,9,10.33,25.02,Standard,South,PayPal,4,14.5,0,No,No,No
SP-002169,71,52,10.79,484.26,Standard,East,Credit Card,1,21.7,0,Yes,Yes,No
SP-002170,73,30,19.63,699.55,Basic,West,Credit Card,4,17.4,0,Yes,No,No
SP-002171,19,6,4.99,27.61,Standard,West,Bank Transfer,2,3.1,0,No,No,No
SP-002172,60,49,8.98,443.06,Standard,West,Credit Card,4,15.1,0,Yes,No,No
SP-002173,74,15,23.92,310.17,Premium,South,Mobile Wallet,2,15.2,0,Yes,Yes,Yes
SP-002174,61,62,15.35,963.1,Standard,North,PayPal,2,12.7,1,Yes,No,No
SP-002175,31,59,8.57,415.4,Basic,North,PayPal,4,14.7,0,No,No,No
SP-002176,61,26,12.82,286.9,Standard,South,Debit Card,5,17.7,0,Yes,No,No
SP-002177,23,40,13.26,458.41,Premium,South,Credit Card,5,30.0,1,Yes,No,No
SP-002178,45,40,16.37,732.37,Standard,North,PayPal,4,13.5,1,Yes,No,No
SP-002179,53,47,20.35,857.34,Premium,North,PayPal,3,50.4,1,No,Yes,No
SP-002180,44,4,14.54,0.0,Premium,North,Credit Card,3,10.1,0,Yes,No,No
SP-002181,57,23,10.83,126.23,Basic,East,PayPal,5,44.9,0,Yes,Yes,No
SP-002182,31,12,16.14,140.28,Standard,South,Debit Card,2,26.8,0,No,No,Yes
SP-002183,52,50,10.2,482.43,Standard,North,Mobile Wallet,5,7.8,1,Yes,Yes,No
SP-002184,54,4,8.86,94.11,Standard,East,PayPal,4,17.3,0,Yes,No,No
SP-002185,54,37,5.95,206.83,Standard,West,Credit Card,4,60.6,0,Yes,Yes,No
SP-002186,34,52,6.73,325.32,Premium,South,Mobile Wallet,3,10.3,1,Yes,Yes,Yes
SP-002187,35,68,9.4,657.19,Standard,South,Bank Transfer,5,61.7,0,Yes,No,No
SP-002188,32,20,8.28,139.03,Standard,South,PayPal,4,30.6,2,Yes,Yes,No
SP-002189,44,0,14.24,144.59,Basic,South,Credit Card,1,27.1,0,Yes,Yes,Yes
SP-002190,51,52,8.19,390.42,Basic,South,PayPal,4,29.4,0,No,No,Yes
SP-002191,38,0,4.99,24.82,Premium,West,PayPal,4,17.0,0,Yes,No,No
SP-002192,41,4,8.81,84.83,Standard,West,Credit Card,5,10.7,1,Yes,Yes,Yes
SP-002193,34,71,11.1,750.92,Basic,South,Mobile Wallet,5,22.4,0,No,No,Yes
SP-002194,30,62,10.57,665.26,Premium,West,Debit Card,5,27.8,1,No,Yes,No
SP-002195,55,50,19.07,923.45,Premium,West,Mobile Wallet,1,31.5,1,Yes,No,No
SP-002196,64,60,10.54,648.84,Standard,North,PayPal,4,30.7,0,Yes,No,No
SP-002197,34,5,16.51,88.61,Basic,South,Credit Card,5,36.2,0,Yes,No,Yes
SP-002198,67,6,12.91,69.04,Standard,East,Bank Transfer,5,77.1,0,No,No,No
SP-002199,50,21,12.82,199.89,Basic,South,Debit Card,3,26.2,1,No,No,No
SP-002200,27,1,9.65,121.47,Basic,South,Debit Card,5,48.7,2,Yes,No,Yes
SP-002201,38,63,12.75,838.43,Standard,South,Debit Card,5,32.3,1,Yes,No,No
SP-002202,18,4,9.93,0.0,Premium,East,Credit Card,1,82.3,0,Yes,No,No
SP-002203,20,39,13.67,507.91,Basic,South,PayPal,5,23.6,1,No,No,No
SP-002204,37,61,12.05,640.89,Premium,East,Debit Card,4,21.7,1,Yes,No,No
SP-002205,43,52,9.21,524.64,Premium,North,Mobile Wallet,3,46.7,0,Yes,No,Yes
SP-002206,63,16,16.96,270.05,Basic,West,Bank Transfer,1,46.7,0,Yes,Yes,Yes
SP-002207,25,33,14.7,485.34,Basic,North,PayPal,5,18.1,0,No,Yes,No
SP-002208,65,39,11.2,386.26,Standard,North,Credit Card,2,31.5,0,No,No,Yes
SP-002209,31,55,13.57,727.42,Standard,North,PayPal,3,36.4,1,Yes,Yes,No
SP-002210,25,30,12.65,426.73,Basic,South,Credit Card,2,35.1,1,No,Yes,No
SP-002211,57,20,9.52,253.75,Standard,East,PayPal,5,29.4,0,Yes,No,Yes
SP-002212,62,57,13.27,807.18,Standard,West,Debit Card,3,4.6,0,No,No,Yes
SP-002213,52,63,10.51,569.0,Standard,South,Mobile Wallet,1,35.4,0,No,Yes,No
SP-002214,24,35,9.21,311.18,Standard,North,Credit Card,1,36.5,0,Yes,No,No
SP-002215,24,2,6.5,28.2,Basic,South,Credit Card,5,30.2,0,Yes,Yes,No
SP-002216,40,36,11.56,372.07,Basic,North,Bank Transfer,2,16.6,1,Yes,No,No
SP-002217,43,64,15.26,877.1,Basic,South,Debit Card,4,56.7,0,No,No,No
SP-002218,74,71,10.21,647.71,Premium,East,Mobile Wallet,1,10.5,0,Yes,No,No
SP-002219,34,28,23.07,735.95,Premium,North,Mobile Wallet,5,47.3,0,Yes,No,No
SP-002220,28,10,16.53,93.81,Standard,West,Debit Card,4,10.4,0,Yes,No,No
SP-002221,71,41,18.21,749.46,Basic,North,Debit Card,2,43.5,1,Yes,No,No
SP-002222,26,59,16.17,944.65,Standard,East,Debit Card,5,10.8,0,Yes,No,Yes
SP-002223,19,68,20.4,1377.97,Basic,West,PayPal,2,41.9,0,No,No,No
SP-002224,42,3,9.84,10.33,Basic,West,Bank Transfer,5,64.9,0,Yes,No,Yes
SP-002225,40,20,4.99,147.15,Basic,East,Credit Card,3,65.1,2,Yes,No,No
SP-002226,53,34,11.21,383.28,Premium,East,PayPal,3,56.1,0,Yes,No,No
SP-002227,68,7,15.22,69.0,Basic,North,Credit Card,1,23.4,0,No,Yes,Yes
SP-002228,71,63,13.6,859.88,Standard,North,PayPal,2,14.5,0,Yes,No,No
SP-002229,34,8,14.09,36.07,Premium,South,PayPal,1,20.8,1,Yes,No,No
SP-002230,73,47,18.27,887.25,Standard,East,Mobile Wallet,5,45.0,0,Yes,No,No
SP-002231,54,66,14.52,917.46,Basic,East,Debit Card,1,35.1,1,Yes,No,No
SP-002232,21,49,16.19,755.91,Premium,West,Credit Card,1,87.1,0,Yes,No,No
SP-002233,71,54,9.23,529.2,Standard,South,Credit Card,1,15.7,0,Yes,No,No
SP-002234,25,18,8.61,130.54,Standard,West,Credit Card,5,67.8,1,Yes,No,No
SP-002235,51,59,19.45,1126.49,Standard,South,Credit Card,5,22.0,1,No,No,No
SP-002236,63,30,13.39,471.76,Premium,North,Mobile Wallet,4,10.3,2,Yes,No,No
SP-002237,32,4,10.5,0.0,Standard,East,Debit Card,1,28.7,1,Yes,Yes,No
SP-002238,33,26,10.5,302.9,Standard,North,Credit Card,3,34.5,0,No,No,No
SP-002239,45,25,10.39,316.72,Standard,South,PayPal,5,52.7,0,Yes,Yes,Yes
SP-002240,68,37,10.15,445.56,Basic,West,Credit Card,1,15.6,1,Yes,No,No
SP-002241,30,19,7.86,279.93,Standard,West,Credit Card,4,28.7,0,No,No,No
SP-002242,55,33,6.99,192.14,Basic,South,Mobile Wallet,1,23.7,2,Yes,Yes,No
SP-002243,43,30,12.21,314.22,Basic,North,Credit Card,5,18.0,0,No,Yes,No
SP-002244,24,23,10.62,293.29,Basic,North,Debit Card,3,63.4,0,Yes,No,No
SP-002245,58,50,17.42,927.41,Basic,North,Debit Card,5,34.8,0,No,No,No
SP-002246,65,21,14.16,249.92,Basic,West,Credit Card,3,2.7,2,Yes,No,No
SP-002247,50,55,14.05,801.84,Standard,West,Credit Card,4,29.0,0,Yes,Yes,No
SP-002248,28,18,10.02,343.81,Basic,East,Credit Card,5,5.7,0,No,No,Yes
SP-002249,26,62,12.51,781.9,Basic,East,Credit Card,2,27.1,0,Yes,Yes,No
SP-002250,42,26,14.43,430.59,Premium,South,Mobile Wallet,4,6.7,0,Yes,Yes,No
SP-002251,46,2,15.85,126.3,Premium,North,Debit Card,3,34.9,0,Yes,Yes,No
SP-002252,49,10,12.61,276.32,Standard,North,Debit Card,3,5.7,0,Yes,No,Yes
SP-002253,31,58,17.31,1018.72,Basic,East,Credit Card,4,10.8,0,No,No,No
SP-002254,46,62,13.02,882.42,Basic,North,Bank Transfer,2,40.3,2,Yes,No,No
SP-002255,34,15,16.16,195.09,Basic,North,Credit Card,1,23.5,0,Yes,No,No
SP-002256,57,43,11.03,475.78,Basic,West,Mobile Wallet,3,7.3,1,Yes,Yes,No
SP-002257,63,41,5.74,208.55,Premium,East,Credit Card,5,60.8,1,Yes,Yes,No
SP-002258,55,9,14.06,13.42,Standard,South,Bank Transfer,1,17.2,1,No,No,Yes
SP-002259,18,32,15.89,412.3,Basic,North,Credit Card,2,19.5,1,Yes,Yes,No
SP-002260,74,49,15.29,775.01,Premium,North,Credit Card,4,20.8,1,Yes,Yes,Yes
SP-002261,19,69,14.68,1039.9,Basic,South,Debit Card,3,36.9,0,Yes,No,Yes
SP-002262,74,61,11.6,645.1,Basic,South,Credit Card,4,18.3,1,Yes,Yes,No
SP-002263,19,7,9.76,161.76,Basic,East,PayPal,3,21.4,0,Yes,No,No
SP-002264,47,17,15.2,191.8,Basic,North,PayPal,5,49.4,0,No,No,No
SP-002265,24,31,14.7,471.14,Premium,North,PayPal,5,45.5,2,Yes,No,No
SP-002266,23,10,10.75,82.59,Basic,North,Credit Card,3,20.5,2,Yes,No,No
SP-002267,56,41,17.43,721.05,Standard,South,PayPal,3,21.0,0,No,No,Yes
SP-002268,59,0,9.46,53.91,Basic,South,Credit Card,2,1.6,0,Yes,No,No
SP-002269,24,8,10.66,130.72,Premium,North,Bank Transfer,3,26.7,0,No,Yes,Yes
SP-002270,73,3,19.54,101.09,Standard,East,PayPal,5,41.3,0,Yes,No,No
SP-002271,36,21,16.46,380.47,Standard,South,Debit Card,3,17.5,0,Yes,Yes,No
SP-002272,36,54,11.56,547.88,Basic,North,Mobile Wallet,4,55.1,1,Yes,No,No
SP-002273,34,12,14.14,237.75,Premium,East,Debit Card,3,5.0,1,Yes,No,No
SP-002274,44,71,13.61,902.69,Standard,South,Debit Card,4,11.5,0,No,No,No
SP-002275,28,19,4.99,88.45,Basic,South,Credit Card,4,52.3,1,Yes,Yes,No
SP-002276,42,3,9.36,7.0,Premium,South,PayPal,3,40.3,1,Yes,Yes,No
SP-002277,29,24,12.79,327.97,Basic,North,Credit Card,5,4.7,0,No,Yes,Yes
SP-002278,20,53,11.56,583.6,Basic,South,Credit Card,5,5.7,1,Yes,No,No
SP-002279,39,7,13.98,88.35,Standard,East,PayPal,1,35.3,0,Yes,No,Yes
SP-002280,56,5,17.51,184.68,Basic,North,Credit Card,2,30.5,1,Yes,No,Yes
SP-002281,61,61,11.7,635.98,Standard,East,PayPal,5,19.2,0,Yes,Yes,No
SP-002282,38,42,8.76,367.77,Basic,North,Credit Card,3,53.8,0,No,No,Yes
SP-002283,36,24,14.29,276.11,Basic,East,Debit Card,2,13.9,1,Yes,No,No
SP-002284,62,54,11.68,671.18,Basic,North,Mobile Wallet,4,2.9,0,No,Yes,No
SP-002285,56,60,12.37,698.6,Basic,North,Credit Card,4,36.8,1,Yes,No,No
SP-002286,65,25,11.82,297.81,Premium,South,PayPal,1,42.5,0,Yes,No,No
SP-002287,69,40,21.96,798.92,Standard,East,PayPal,1,14.6,0,Yes,No,No
SP-002288,64,0,4.99,77.49,Standard,East,Mobile Wallet,5,8.9,0,Yes,No,No
SP-002289,71,22,11.44,256.05,Basic,South,Credit Card,4,3.1,0,Yes,No,Yes
SP-002290,41,42,12.98,553.43,Standard,North,PayPal,2,23.1,2,Yes,No,No
SP-002291,40,14,9.87,187.92,Basic,South,Debit Card,5,29.4,0,Yes,No,Yes
SP-002292,36,71,16.59,1102.81,Basic,West,Debit Card,1,44.5,0,Yes,No,No
SP-002293,31,69,16.24,1083.66,Standard,North,Credit Card,5,30.7,0,Yes,No,No
SP-002294,60,18,12.8,240.6,Standard,East,Credit Card,1,15.5,0,Yes,No,No
SP-002295,58,28,11.91,227.76,Standard,South,Debit Card,4,26.7,0,No,No,Yes
SP-002296,63,13,12.54,63.74,Premium,North,Credit Card,5,46.0,0,Yes,No,No
SP-002297,27,36,12.57,403.24,Premium,East,Debit Card,4,29.1,0,Yes,No,No
SP-002298,46,8,12.68,32.98,Basic,North,PayPal,4,41.7,0,No,No,No
SP-002299,30,28,12.24,322.09,Basic,South,Debit Card,2,9.3,0,Yes,No,No
SP-002300,68,39,14.0,577.35,Basic,North,Credit Card,2,35.9,0,Yes,No,No
SP-002301,33,44,16.0,748.99,Standard,East,Credit Card,2,30.7,0,No,No,No
SP-002302,26,42,8.07,447.5,Premium,North,Debit Card,1,18.1,0,Yes,No,Yes
SP-002303,50,15,8.79,130.49,Premium,North,PayPal,2,46.6,0,Yes,No,No
SP-002304,68,57,6.0,351.26,Basic,East,Mobile Wallet,2,76.5,1,Yes,No,Yes
SP-002305,70,49,16.46,805.05,Premium,West,Debit Card,4,4.6,0,Yes,Yes,No
SP-002306,23,54,13.99,774.68,Standard,North,PayPal,2,18.8,0,Yes,Yes,No
SP-002307,36,33,15.01,519.23,Premium,South,Credit Card,1,21.9,0,Yes,Yes,No
SP-002308,26,64,7.27,520.61,Standard,West,Bank Transfer,4,23.1,0,Yes,Yes,Yes
SP-002309,35,28,20.13,618.73,Basic,South,Credit Card,3,14.2,2,Yes,No,No
SP-002310,48,58,10.55,643.06,Basic,South,Credit Card,2,5.5,0,Yes,Yes,No
SP-002311,33,14,13.66,281.85,Premium,West,Credit Card,4,19.6,1,Yes,No,Yes
SP-002312,21,17,16.41,280.58,Basic,East,Credit Card,2,22.1,0,Yes,No,No
SP-002313,47,37,9.04,297.79,Basic,South,PayPal,4,18.3,1,Yes,No,Yes
SP-002314,21,40,10.8,405.12,Basic,West,Credit Card,1,22.4,0,Yes,No,No
SP-002315,30,53,13.71,720.28,Basic,East,Credit Card,3,27.2,0,Yes,No,No
SP-002316,18,21,24.42,447.8,Premium,East,Credit Card,3,20.1,0,No,No,No
SP-002317,22,62,14.19,842.98,Basic,South,Bank Transfer,2,14.1,1,No,No,No
SP-002318,42,23,19.42,378.27,Basic,West,PayPal,4,22.5,0,Yes,No,Yes
SP-002319,66,38,17.81,697.42,Standard,West,Mobile Wallet,2,28.6,0,Yes,No,No
SP-002320,62,67,14.46,990.05,Standard,West,Mobile Wallet,4,24.0,0,No,No,No
SP-002321,23,38,9.03,237.01,Basic,East,Mobile Wallet,2,79.7,0,No,No,No
SP-002322,19,49,17.23,805.03,Basic,South,Debit Card,3,30.1,0,No,No,No
SP-002323,37,65,7.0,564.51,Basic,North,Credit Card,4,23.2,0,No,No,No
SP-002324,55,70,19.39,1395.09,Basic,North,Credit Card,5,12.5,0,No,No,No
SP-002325,60,35,13.79,509.91,Basic,West,Credit Card,2,12.7,1,Yes,No,No
SP-002326,64,30,4.99,109.84,Basic,South,PayPal,3,18.3,1,Yes,Yes,No
SP-002327,37,14,11.63,180.06,Standard,North,Credit Card,3,18.8,0,Yes,Yes,No
SP-002328,27,38,15.61,592.31,Premium,North,Credit Card,5,18.2,2,Yes,No,No
SP-002329,19,66,12.04,746.84,Premium,North,PayPal,5,31.0,0,No,Yes,Yes
SP-002330,26,35,15.85,525.12,Basic,East,Credit Card,4,45.6,1,No,No,Yes
SP-002331,21,25,9.59,211.47,Basic,East,Credit Card,5,36.9,0,Yes,No,No
SP-002332,67,7,7.77,0.0,Premium,South,Credit Card,1,34.1,0,Yes,No,Yes
SP-002333,33,28,12.7,276.19,Standard,East,PayPal,4,11.4,1,No,No,No
SP-002334,64,17,13.12,211.07,Standard,South,Credit Card,5,50.0,0,No,No,Yes
SP-002335,49,70,11.6,761.12,Basic,West,Credit Card,4,12.3,1,No,No,No
SP-002336,48,37,17.9,644.24,Basic,West,Credit Card,3,28.2,1,No,No,No
SP-002337,43,9,9.59,0.0,Standard,North,PayPal,5,32.7,1,No,No,Yes
SP-002338,64,4,14.24,105.04,Standard,South,Credit Card,4,51.0,0,Yes,No,Yes
SP-002339,20,61,13.26,933.69,Basic,West,Credit Card,5,70.7,0,Yes,Yes,No
SP-002340,23,67,6.76,514.56,Premium,East,Mobile Wallet,1,17.8,1,Yes,No,No
SP-002341,42,54,7.71,484.17,Standard,West,Mobile Wallet,4,26.5,0,Yes,No,No
SP-002342,40,8,13.04,141.89,Standard,South,Credit Card,3,48.0,0,No,No,No
SP-002343,49,7,20.91,162.31,Basic,North,Credit Card,5,74.6,1,Yes,No,Yes
SP-002344,60,14,15.31,219.53,Standard,West,Credit Card,5,19.2,0,Yes,No,No
SP-002345,51,54,6.09,273.99,Standard,West,PayPal,5,11.9,0,Yes,No,No
SP-002346,32,55,4.99,315.85,Basic,East,Credit Card,2,7.3,1,No,No,No
SP-002347,36,60,15.92,993.04,Standard,South,Mobile Wallet,3,4.8,0,Yes,No,No
SP-002348,60,6,12.61,47.88,Standard,North,PayPal,1,13.5,0,Yes,No,Yes
SP-002349,29,11,17.56,224.72,Premium,East,Debit Card,5,42.0,0,Yes,No,No
SP-002350,46,64,9.47,564.44,Basic,East,Credit Card,2,43.6,1,Yes,No,No
SP-002351,48,66,14.39,911.92,Premium,East,Mobile Wallet,4,30.1,0,Yes,No,No
SP-002352,60,52,16.37,897.75,Standard,North,PayPal,3,18.6,1,Yes,No,No
SP-002353,58,7,11.2,104.23,Basic,East,PayPal,5,31.0,1,Yes,No,Yes
SP-002354,44,4,11.29,31.24,Basic,East,Credit Card,5,24.3,3,No,No,No
SP-002355,35,4,13.09,31.5,Basic,West,PayPal,4,19.3,2,No,No,No
SP-002356,38,49,15.16,753.33,Basic,East,PayPal,4,29.1,0,Yes,No,No
SP-002357,41,60,12.93,665.68,Standard,East,Bank Transfer,1,18.0,1,Yes,No,No
SP-002358,30,45,16.89,714.58,Standard,South,Debit Card,5,29.0,1,Yes,No,No
SP-002359,53,18,11.14,124.61,Basic,East,Debit Card,1,32.2,1,Yes,No,No
SP-002360,29,54,7.68,415.43,Premium,East,Debit Card,3,37.6,0,Yes,No,No
SP-002361,54,4,20.9,148.92,Basic,West,PayPal,2,5.7,1,No,No,Yes
SP-002362,60,59,10.57,652.26,Standard,West,Mobile Wallet,2,50.5,1,No,No,No
SP-002363,72,64,10.72,655.39,Premium,North,Debit Card,5,22.0,0,Yes,No,Yes
SP-002364,24,51,12.73,606.83,Premium,West,Credit Card,2,71.2,1,No,No,No
SP-002365,61,63,13.26,790.15,Standard,West,Credit Card,3,42.2,4,No,No,Yes
SP-002366,22,42,11.44,600.46,Standard,East,PayPal,2,12.1,0,Yes,No,No
SP-002367,37,33,12.92,430.44,Basic,East,Mobile Wallet,5,34.5,1,No,No,No
SP-002368,28,23,12.83,307.08,Basic,East,Credit Card,4,48.1,1,No,No,No
SP-002369,27,66,13.69,776.87,Basic,South,Credit Card,3,20.0,1,No,No,Yes
SP-002370,27,50,4.99,178.64,Basic,South,Mobile Wallet,1,11.4,1,No,No,Yes
SP-002371,20,13,20.51,263.98,Basic,West,Debit Card,1,9.9,1,Yes,No,No
SP-002372,64,68,12.4,813.31,Basic,West,Credit Card,2,7.1,0,Yes,No,No
SP-002373,21,4,15.31,69.22,Premium,North,Credit Card,3,3.3,0,No,No,Yes
SP-002374,40,42,7.48,321.35,Premium,West,Debit Card,5,22.4,0,Yes,No,No
SP-002375,57,13,11.11,180.46,Premium,South,Credit Card,1,10.3,0,Yes,Yes,No
SP-002376,74,47,10.3,371.95,Standard,North,PayPal,3,14.6,1,Yes,No,No
SP-002377,66,29,18.87,480.92,Basic,West,Debit Card,2,72.3,0,Yes,Yes,No
SP-002378,25,31,10.65,324.17,Basic,North,PayPal,1,32.3,0,Yes,Yes,No
SP-002379,74,48,16.02,730.12,Standard,North,PayPal,4,11.8,2,No,No,No
SP-002380,55,54,10.39,542.44,Standard,South,Credit Card,4,93.6,0,Yes,No,No
SP-002381,28,27,11.18,308.4,Basic,South,Credit Card,5,28.9,0,Yes,Yes,No
SP-002382,43,71,12.01,808.01,Standard,North,Credit Card,3,88.5,1,Yes,No,No
SP-002383,70,35,18.13,646.09,Standard,North,Credit Card,2,61.5,1,Yes,No,No
SP-002384,40,11,5.43,92.37,Basic,South,PayPal,5,29.6,1,No,No,No
SP-002385,28,0,7.73,3.9,Basic,North,Credit Card,2,22.2,0,No,No,No
SP-002386,67,14,5.2,116.04,Basic,North,PayPal,4,41.6,0,No,No,No
SP-002387,72,49,8.64,292.98,Standard,West,Credit Card,5,27.8,1,Yes,No,No
SP-002388,73,38,9.74,334.96,Premium,East,Credit Card,1,16.9,0,No,No,No
SP-002389,72,24,6.53,210.26,Standard,North,Credit Card,5,16.1,1,Yes,No,No
SP-002390,67,34,10.05,289.84,Standard,North,Debit Card,2,46.0,0,No,No,No
SP-002391,43,60,4.99,239.4,Premium,West,PayPal,3,11.8,2,No,No,No
SP-002392,28,41,8.92,358.14,Basic,South,PayPal,2,45.6,0,Yes,No,No
